text,label
"New browser wins over net surfers The proportion of surfers using Microsoft #39;s Internet Explorer (IE) has dropped to below 90, say web analysts. Net traffic monitor, OneStat.",Tech
"J amp;J #39;s Big Buy NEW YORK - In its biggest purchase ever, Johnson amp; Johnson is dropping \$24.5 billion to get into the fast-growing market for implantible devices that automatically restart stopped hearts.",Business
Brazilian striker dies during Indian club match Brazilian striker Cristiano de Lima Jr died yesterday after collapsing on the field during a domestic club tournament in the southern Indian city of Bangalore.,Sports
"Half of Mass. hospitals lost money Fifty-three percent of Massachusetts hospitals lost money on operations during the first six months of fiscal 2004, according to a Massachusetts Hospital Association survey. The lobbying group, which surveys its members' financial health yearly, found that, on average, hospitals posted slight losses on operations, but more than made that up on investments and from philanthropy. Operating margins improved slightly from ...",Business
"Rentokil rules out break-up Rentokil Initial, supplier of services ranging from security guards and pest control to conferences and exotic plants, has ruled out breaking itself up, despite tumbling profits and a swirl of takeover speculation.",Business
"Bush Tries to Help Break N.Irish Peace Deadlock (Reuters) Reuters - President Bush tried to help break a\deadlock in the Northern Ireland peace process on Friday,\telephoning Protestant leader Ian Paisley as negotiations\ground on in London and Belfast.",Politics
"432-Year Search: Lost Star Found (SPACE.com) SPACE.com - Danish astronomer Tycho Brahe spotted a new star in the sky on Nov. 11, 1572, and astronomers have been trying ever since to figure out exactly what happened. The case appeared to be solved last week.",Tech
"General Wireless #39; Technology Opens up New Ways for PC Users to &lt;b&gt;...&lt;/b&gt; STOCKHOLM, Sweden, October 11 /PRNewswire/ -- Following an agreement between Vodafone UK, Starhome and General Wireless, Vodafone #39;s business customers can now send and receive text messages (SMS) in their MS-Outlook and Lotus Notes.",Tech
"Microsoft Joins ISPs In Filing Anti-Spam Lawsuits Joining America Online, EarthLink and Yahoo against spamming, Microsoft Corp. today announced the filing of three new anti-Spam lawsuits under the CAN-SPAM federal law as part of its initiative in solving the Spam problem for Internet users worldwide.",Tech
"Russia Defense Minister in China Cooperation Talks Russian Defense Minister Sergei Ivanov met Chinese military leaders in Beijing Monday to discuss cooperation between China, a fast-rising military power, and its main foreign arms and weapons-technology supplier.",Politics
"NetApp posts profits, continues hiring spree Network Appliance posted positive results for its first quarter of 2005 on Wednesday, reporting a 38 percent increase in revenue compared to the same quarter last year, and said it intends to continue hiring 200 new people a quarter.",Tech
Sprinters Withdraw from Olympics Amid Swirling Controversies Two of Greeks most adored athletes have pulled themselves out of their host country #39;s Olympics. Sprinters Kostas Kenteris and Katerina Thanou missed an International Olympic Committee mandatory drug test last week. Thanou and Kenteris were then involved ...,Sports
"Studios line up behind competing new DVDs Three large Hollywood studios are throwing their weight behind one of two competing formats for the next generation of DVDs, citing in part the need to stem piracy.",Tech
F1: Panis to quit racing Toyota's Olivier Panis will retire from Formula One at the end of the 2004 season.,Politics
"Study claims lake on Mars was wide, deep NASA #39;s Mars rover Opportunity found evidence for a lake or sea on Mars, and new research suggests the body of water was deep, large and long-lasting.",Tech
Russian beer advertisements canned Putin signs law restricting airtime and content in effort to curb his country #39;s alcohol intake. MOSCOW (Reuters) - A sweeping ban on beer advertising in Russia became law Tuesday in a move to curb the country #39;s,Business
Nigeria police 'kill 27 Taleban' Security forces in Nigeria say they have killed 27 Muslim militants who staged attacks in the north east.,Politics
"Medical Examiner Finds No Injuries on Thanou-Source ATHENS (Reuters) - A medical examiner has found that Greek sprinter Katerina Thanou, who was in hospital with fellow athlete Costas Kenteris, had no injuries, a judicial source said on Tuesday.",Sports
Philadelphia 76ers 2004-05 Season Preview Trade with Cleveland; Josh Davis (F) - Free Agent; Kirk Haston (F) - Free Agent; Kevin Ollie (G) - Trade with Cleveland; Brian,Sports
Nebraska holds on for victory Nebraska capitalized on four Pittsburgh turnovers and batted down a pass in the end zone on the game's final play yesterday to preserve a 24-17 win in the first meeting of the teams since 1958.,Sports
"Vodafone Peddles New BlackBerry Research In Motion #39;s BlackBerry 7100v, which sports the company #39;s latest keyboard technology, is being offered exclusively through Vodafone.",Tech
"Amazon.com, Microsoft sue spammers, #39;phishers #39; Amazon.com Inc. and Microsoft Corp. have filed several lawsuits in various Seattle courts aimed at computer spammers and quot;phishers quot; who use a look-alike Amazon.",Business
"Stocks Slip on Oil, Dow Falls Below 10,000 NEW YORK - Oil prices reached a new high and sent stocks lower Monday, pushing the Dow Jones industrials back below 10,000. But with trading on Wall Street light and losses only moderate, investors seemed to be coming to terms with near-\$50 per barrel crude...",Politics
"US to support democracy WASHINGTON, Sept 18: The United States has said that it would reiterate its support for a #39;fully functioning #39; democracy in Pakistan if the issue of President Pervez Musharraf keeping or giving",Politics
"Judge rules Bush statements pose no threat of jury taint FORT HOOD, Texas -- A military judge ruled yesterday that statements by President Bush and military leaders about alleged Abu Ghraib abuses do not appear specific enough to taint the jury pool for next month's trial of a reputed ringleader in the case.",Politics
"NFL Game Summary - Kansas City at New Orleans Tight end Tony Gonzalez caught six passes for 71 yards for the Chiefs, who have scored 38 points on their initial drive of the game this season...Safety Jay Bellamy and Fakhir Brown each made nine tackles for the Saints, whose last home win over Kansas",Sports
"E*Trade Says Trading Jumped in October (Reuters) Reuters - Online broker E*Trade Financial Corp.\ said on Monday its retail customer stock trading for\October jumped 21 percent from the prior month, helped by less\uncertainty in financial markets.",Tech
"Nets top Bulls in 2 overtimes Alonzo Mourning was his dominant old self in his second game since undergoing a kidney transplant 11 months ago, making back-to-back layups in the second overtime to lead the Nets to a 111-106 win over the Bulls Friday night in Chicago.",Sports
"Support grows for Blair to keep British troops in Iraq: poll (AFP) AFP - Support for Prime Minister Tony Blair's policy of keeping British troops in Iraq until a quot;stable democracy quot; is ensured has increased over the past three months, according to an opinion poll published.",Politics
Unilever shares fall on warning Shares in Unilever fall after the Anglo-Dutch consumer goods giant issued a surprise profits warning.,Business
"Consumer Spending Was Flat in August Consumer spending was flat in August even though incomes rose, the Commerce Department reported yesterday, providing more mixed signals about the economy #39;s recent strength.",Business
"Los Angeles Dodgers Team Report - October 1 (Sports Network) - Los Angeles will try to win the NL West title tonight, while hampering San Francisco #39;s playoff chances, as the Dodgers and Giants open a three-game series at Dodger Stadium.",Sports
Carsley: Team Spirit Secured Derby Glory Evertons matchwinner Lee Carsley insisted the great team spirit at Goodison Park was the key to their Merseyside derby victory over Liverpool this afternoon.,Sports
Nestle Considering Perrier Sale (AP) AP - Nestle SA said Wednesday it is considering selling French mineral water brand Perrier after a trade union blocked a plan to cut almost 800 jobs.,Politics
"Iran Hangs Three Drug Smugglers in Public - Paper TEHRAN (Reuters) - Iran has hanged three drug smugglers in a public square in the southern province of Kerman, the Jomhuri-ye Eslami newspaper reported on Saturday.",Politics
"Standard Chartered Is Chosen as Preferred Bidder for Permata Standard Chartered Plc, a UK bank that makes two-thirds of its profit in Asia, will start talks to buy a 51 percent stake in PT Bank Permata, Indonesia #39;s seventh- largest lender, after being named the preferred bidder.",Business
"Poor hurt by aid conditions Privatisation and trade liberalisation policies foisted on developing countries in return for financial help are often bad for the poor, according to a confidential government paper.",Business
Tsunami disaster overshadows India's ATP season-opener (AFP) AFP - Generating relief funds for tsunami victims and gearing up for the new season is the players' aim as they prepare for the ATP Chennai Open.,Politics
"US Fed set to serve up another small rate hike Federal Reserve officials are expected to nudge interest rates up on Tuesday for a fifth time this year, another small step in a campaign to gradually lift borrowing costs before inflation rears its head.",Business
PREVIEW-Nagpur track plays into Aussie hands - Ganguly India captain Saurav Ganguly expressed his dismay and Australia #39;s Adam Gilchrist his delight as the grassy wicket in Nagpur became the centre of attention on the eve of the third test.,Sports
"Red Hat Appoints New CFO September 2, 2004 -- (WEB HOST INDUSTRY REVIEW) -- Linux distributor Red Hat (redhat.com) announced on Thursday that it has appointed Charles E. Peters, Jr.",Tech
"Suzuki singles into history SEATTLE - Chasing a nearly forgotten ghost of the game, Ichiro Suzuki broke one of baseball #39;s oldest records Friday night, smoking a single up the middle for his 258th hit of the year and breaking George Sisler #39;s record for the most hits in a season",Sports
"Corning Plans to Take 3Q Charges of \$2.8 Billion to \$2.9 Billion CORNING, NY -- Corning Inc. (GLW) plans to record \$2.8 billion to \$2.9 billion in noncash charges in the third quarter to impair goodwill and investments in its struggling telecommunications segment and establish a deferred-tax valuation allowance.",Business
A.C.L.U.'s Search for Data on Donors Stirs Privacy Fears The A.C.L.U. is collecting information in a fund-raising effort that has ignited a debate over its commitment to privacy rights.,Politics
"Many suicide bombers out there, #39; Indonesian police warn JAKARTA, Indonesia Indonesian police have warned residents to expect more suicide attacks in the capital after a truck bombing Thursday killed nine people and wounded more than 170.",Politics
ETA lets off small bombs in seven Spanish cities On the anniversary of the Spanish Constitution yesterday ETA let off seven small explosive devices in as many Spanish cities. The blasts took place almost simultaneously at around 13.30 hours in Santillana,Politics
Spain: Real Madrid crush Levante Ronaldo scored twice as Real Madrid ended a two-game winless slide with a 5-0 Spanish league victory over seventh-placed Levante at the Santiago Bernabeu on Sunday.,Sports
"BoSox Rip N.Y. 12-5, Protect AL East Hope (AP) AP - The Boston Red Sox blew out the Yankees and made sure New York can't clinch the AL East in Fenway Park. Manny Ramirez doubled in the tiebreaking run during a seven-run eighth on Saturday night and the Red Sox beat New York 12-5 to preserve their chances of an AL East title. Jason Varitek and Doug Mirabelli each doubled in two runs in the inning.",Sports
"U.S. Open: American Agony as Roddick, Agassi Go Out NEW YORK (Reuters) - Sweden's Joachim Johannson left Andy Roddick shellshocked after beating the defending champion in five sets on Thursday to reach the U.S. Open semi-finals.",Sports
"Neumann, 38, gets first LPGA win in six years GOLF NORTH AUGUSTA, SC -- Liselotte Neumann won her first LPGA Tour title in six years, holding off a late charge by Grace Park for a three-stroke victory at the LPGA Asahi Ryokuken International Championship on Sunday.",Sports
"Ivory Coast, France trade jabs ABIDJAN - Ivory Coast and France traded jabs Monday over responsibility for last week #39;s unrest, as the UN Security Council appeared set to impose an arms embargo on the divided west African state.",Politics
"Ivory Coast Rebels Warn War Could Start Again BOUAKE, Ivory Coast (Reuters) - Rebels in Ivory Coast said on Thursday they were withdrawing from a long-delayed disarmament process, warning that the war that broke out in the world's top cocoa grower in 2002 could start again soon.",Politics
"Serena Fights Back, Davenport Off to a Flier in LA LOS ANGELES (Reuters) - Serena Williams came back from a set and two breaks down to beat Anastasia Myskina 4-6, 6-3, 6-4 on the opening night of group play at the WTA Championships Wednesday.",Sports
BA plane diverted after hoax Dutch police have given the quot;all-clear quot; to a British Airways flight from Berlin to London which was diverted to Amsterdam #39;s Schiphol airport with a Dutch fighter jet escort because of a bomb threat.,Politics
"Wildcats on the rise with Santos The University of New Hampshire's impressive 51-40 road victory over 10th-ranked Villanova Saturday night vaulted the Wildcats three spots to ninth in this week's Sports Network 1-AA football poll, while dropping Villanova to 14th.",Sports
"Knicks #39; defense consistently bad The list of quot;bests, highests and biggests quot; accomplished by Toronto in its 114-91 blowout of the Knicks on Wednesday night at the Air Canada Centre really was quite impressive.",Sports
"Bills Scouting Report (November 7, 2004) - Beating Arizona was a nice and much-needed boost, but if the Bills dont follow suit with another victory over the Jets today, they can almost start planning for 2005.",Sports
"Sun God Gets Burned (The Motley Fool) The Motley Fool - In Greek mythology, Apollo was the god of the sun. But yesterday, for-profit educator Apollo Group (Nasdaq: APOL - News) more resembled another figure from Greek lore -- Icarus, the young lad who made wings of wax and feathers, flew too close to the sun, and plunged to his death when the wax melted.",Tech
"College Basketball: Pitt, Texas Roll to Easy Wins NEW YORK (Sports Network) - Carl Krauser scored 17 points, grabbed seven rebounds and handed out four assists to lead No. 11 Pittsburgh over Memphis, 70-51, in the Jimmy V Classic from New York's famed Madison Square Garden.",Sports
Bertuzzi Pleads Not Guilty to Assault (AP) AP - Todd Bertuzzi of the Vancouver Canucks pleaded not guilty Thursday to an assault charge stemming from a hit on Steve Moore during a game that left the Colorado Avalanche forward with a broken neck.,Sports
"Infosys, Wipro in pact with Microsoft Bangalore, Nov 15 (UNI) Indian IT majors Infosys Technologies and Wipro Ltd today announced separate agreements with Microsoft Corp, the world #39;s largest software maker, to deliver applications and solutions to their global customers based on Microsoft",Business
"SynXis to Be Bought for \$40 Million In buying the McLean firm, Sabre would get 6,000 small and medium-size hotels as customers, as well as the technology they use to track inventory, book guests online and connect to Internet reservation services, including Sabre's Travelocity.&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/b&gt;&lt;/font&gt;",Tech
"Fireman's Fund says it will keep insuring autos in Mass. Fireman's Fund Insurance Co., apparently swayed by recent meetings with a Massachusetts regulator, reversed course yesterday and said it now plans to continue writing auto insurance policies in the state next year.",Business
"Gateway Says More PCs Available at Office Depot SAN FRANCISCO (Reuters) - Gateway Inc. &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=GTW.N qtype=sym infotype=info qcat=news""&gt;GTW.N&lt;/A&gt; said on Wednesday its personal computers would be widely available at Office Depot. &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=ODP.N qtype=sym infotype=info qcat=news""&gt;ODP.N&lt;/A&gt; in the latest move by the PC maker to broaden distribution at retail stores since acquiring rival eMachines this year.",Tech
"Killing of Filmmaker Yields Indictments in Netherlands Description: Dutch authorities have indicted seven people in murder of a provocative filmmaker. Theo Van Gogh made films critical of Islamic violence against women and insulted Christians, Jews and others.",Politics
"iTunes now accepting Paypal payment Today, both Apple and Paypal have announced that the iTunes music store in the US will now accept Paypal purchases for anything on iTunes.",Tech
"Sprint will 700 Stellen im Verkauf und Support streichen Overland Park, 15.10.04 - Sprint Corporation announced it will record in its third quarter financial results a pre-tax non-cash impairment charge reducing the value of its long-distance network assets.",Business
"Tariff raises financial hopes for area shrimpers Carolinas fishermen and those in the shrimp industry hope tariffs on imported shrimp, passed Tuesday by the Commerce Department, will boost the prices local shrimpers get for their catch.",Business
"Officials Blame Contractors in Tunnel Leak The tunnel containing this city #39;s sunken highway - the crown jewel of the Big Dig, Boston #39;s mammoth \$14.6 billion highway project - is leaking because of improper construction",Business
Computer Makers Sign Joint Code of Conduct The three largest computer makers spearheaded a program today designed to standardize working conditions for their non-US workers.,Tech
"Swift Spacecraft Scans Big Bang Births named Swift for its fast pivoting and pointing -- launched this weekend will detect and analyze gamma ray bursts, which astronomers believe represent the birth cries of black holes.",Tech
"Langer stars as Kiwis fade Adelaide - New Zealand lost both their opening batsmen in the final session as Australia, led by Justin Langer #39;s third career double century, held a 519-run lead after the second day of the second cricket Test on Saturday.",Sports
T. Rowe Price Has Wind in Its Sails Can the mutual fund firm do well in a bad environment for financial services?,Business
"North Korea May Delay Nuclear Talks, US, UK Officials Say North Korea may delay discussions to prepare a fourth round of six-nation talks aimed at dismantling the communist nation #39;s nuclear programs, US and UK government officials said.",Politics
"Indonesian former general heading for massive presidential &lt;b&gt;...&lt;/b&gt; In Indonesia, former general Susilo Bambang Yudhoyono is heading for a massive presidential election victory over incumbent Megawati Sukarnoputri.",Politics
Nintendo's innards Wondering what your shiny new Nintendo DS looks like on the inside? Lik Sang saves you the trouble--and voided warranty--with a new online...,Tech
"U.S. Official: Lebanese Govt. 'Made in Damascus' (Reuters) Reuters - Lebanon's new government was ""made in\Damascus"" in defiance of a U.N. resolution calling for an end\to Syria's interference in Lebanese affairs, a senior U.S.\official was quoted on Wednesday as saying.",Politics
Bill Overhauling Intelligence Faces Uncertain Fate in Senate The Senate opened a floor debate today and moved toward a final vote on a bill endorsed by 9/11 commission leaders.,Politics
"Nokia pulls out, Sony Ericsson goes in STRANGE. THE DAY after Sony Ericsson announces it has done a deal with the Financial Times (FT) to offer content via its portal, Nokia says it is reigning back its own portal, Club Nokia.",Tech
"Profit Jumps at Motorola, but Shares Trade Lower The company said it has benefited from growing demand for handsets that work on the new higher-speed networks being introduced by carriers in the U.S., Europe and Asia.",Tech
"Italian Tower Ready for Space Station ROME - A watchtower built for the International Space Station (news - web sites) was turned over to the European Space Agency on Monday, the Italian aerospace company Alenia said.",Tech
"IBM Chief Sees Global Tech Spending Rise &lt;p&gt;\&lt;/p&gt;&lt;p&gt; PARIS (Reuters) - Companies will spend more money next year\on information technology and other capital investments\compared with 2004, the chief executive of the world's biggest\computer company, IBM Corp, said on Friday.&lt;/p&gt;",Tech
"Defenseless Targets Close to 350 die, half of them children, after Chechen rebels take an entire school hostage. What the siege means for Russia",Politics
"Oil at \$50 again as Nigeria worries persist High-flying oil climbed back over \$50 a barrel this evening, with worries over the security of Nigerian supply supporting prices despite a surprise build in US crude inventories.",Business
"Sex-bias suit filed against Costco A Costco Wholesale assistant manager sued the warehouse-club chain yesterday in federal court, alleging the company #39;s promotion policies keep women from seeking out the top two positions at its stores.",Business
IBM #39;s Big Blue back on top as world #39;s fastest computer IBM #39;S Big Blue has helped the US reclaim the title of the world #39;s fastest supercomputer for the first time in three years.,Tech
"Military Headset Reaches Masses As any cell-phone user knows, background noise, including traffic jams and bustling streets, can be a nuisance. The cacophony becomes even worse when the caller insists on yelling over the noise.",Tech
"Russia Blames Terrorism for Downed Jet MOSCOW - One of two Russian airliners that crashed nearly simultaneously was brought down by a terrorist act, officials said Friday, after finding traces of explosives in the plane's wreckage. A Web site connected to Islamic militants claimed the action was connected to Russia's fight against Chechen separatists...",Politics
"Dear browser, forgive us our sins.... Every run into an HTML page with bad code? If you were running IE, you #39;d still be able to see it. Are other browsers simply inferior, or is IE just that much better at handling faulty HTML?",Tech
"ACC: Title in reach of Hokies Bryan Randall is wrapping up his career at Virginia Tech in style, and with the biggest stakes in front of him. Randall threw two second-half touchdowns and the Hokies",Sports
"Irish women roll by Duke Jacqueline Batteast scored 17 points, including 10 during a decisive three-minute run in the second half, to lead No. 11 Notre Dame to a 76-65 victory over No. 6 Duke in the Women's NIT semifinal last night in South Bend, Ind.",Sports
"Oracle Q1 net up 16 Net income in the fiscal first-quarter rose to \$509 million, from \$440 million a year earlier, while revenue rose seven percent to \$2.",Business
German bank customers victims of phishing FRANKFURT: German banks Postbank and Deutsche Bank said Monday that their customers had been recent victims of Internet fraud via copycat websites.,Tech
"Attack Halts Oil Exports From South Iraq Oil exports from southern Iraq have come to a complete halt because of attacks on pipelines and are not likely to resume for at least a week, a senior Iraqi oil official said Monday.",Politics
"Report: Tobacco Industry Hid Smoking Dangers NEW YORK (Reuters Health) - The tobacco industry for many years claimed that it was unaware of biological evidence that smoking is harmful to health, but that was untrue according to a medical journal report.",Tech
"Spice Isle in ruins BRIDGETOWN, Barbados - There are reports that at least 12 people were killed and 90 per cent of all homes in Grenada have been destroyed by Hurricane Ivan which has left quot;incalculable destruction quot; in the Caribbean #39;Isle of Spice #39;.",Politics
"Ottawa Says Time to Stop Protecting Air Canada The Canadian government, in a radical shift, said on Friday it was time to stop protecting national carrier Air Canada as it mulled whether to lift foreign ownership restrictions on the country #39;s airlines.",Business
"Hamas Gunmen Kill Alleged Collaborator in Gaza GAZA (Reuters) - Hamas gunmen on Saturday killed a young Palestinian they accused of helping Israel assassinate Hamas leader Sheikh Ahmed Yassin and other militants, calling it a warning to others not to collaborate with Israel.",Politics
"US Newspapers and their Audience USA Today is read by people who think they ought to run the country but dont really understand the Washington Post. They do, however, like their smog statistics shown in pie charts.",Business
"Kidd Says Hello, Then Ruins Scott #39;s Return There might not be much love between Nets #39; captain Jason Kidd and his former coach, Byron Scott. But Kidd obviously wanted to make sure everybody on press row",Sports
"Local Chain Rolling Out D.C. Tabloid Journal Newspapers Inc. plans to begin distributing a free daily newspaper in the District on Feb. 1, according to one of its major advertisers and a source close to the company.",Business
"SIA: Chip growth slowed in August Industry analysts have served notice that the double-digit growth of the PC industry is slowing, which has already had an effect on the growth rates of the chip industry, according to the Semiconductor Industry Association.",Tech
"Els survives rain as Woods braves pain Ernie Els, unaccustomed as he is to public failure, has rededicated himself to winning, and, in pursuit of that, leads the American Express World Golf Championship at Mount Juliet after the first 36 holes.",Sports
Cambodia rush to solve succession Cambodia races to pass laws to decide the sucession after King Sihanouk's abdication announcement.,Politics
DVR To The Rescue! News reachs us from America of another strange tale of DVD hardwire going haywire. A couple of weeks ago a man in Oregon was paid an unexpected visit from the US Air force after his Toshiba with built-in VCR,Tech
"Milosevic War Crimes Trial Resumes The defense of Slobodan Milosevic resumed Tuesday, even as an appeals panel of the U.N. war crimes tribunal considered the former Yugoslav president's request to fire his court-appointed lawyer and let him represent himself again.",Politics
"Schilling Gets 20th As Red Sox Beat D-Rays BOSTON - Curt Schilling became the first 20-game winner in the major leagues this season, reaching the mark for the third time in four years and leading the Boston Red Sox to an 11-4 victory over the Tampa Bay Devil Rays on Thursday night. Kevin Millar and Johnny Damon each homered and drove in four runs, and Boston moved within 3 1/2 games of the first-place New York Yankees in the AL East...",Politics
"SpaceShipOne wins \$10MX Prize SpaceShipOne has completed its second suborbital flight in five days, securing the \$10 million Ansari X Prize. SpaceShipOne is the first privately built, manned vehicle to reach space.",Tech
"MGM Mirage Profit Up on Las Vegas Tourism NEW YORK (Reuters) - Casino operator MGM Mirage &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MGG.N target=/stocks/quickinfo/fullquote""&gt;MGG.N&lt;/A&gt; on Wednesday reported higher third-quarter earnings as tourism and gambling at its Las Vegas resorts boomed.",Business
Former Merrill Executives Convicted in Enron Scam A jury convicted four former Merrill Lynch (MER:NYSE - news - research) executives and a former Enron employee of conspiracy and fraud in the first criminal trial involving employees of Wall Street and the once-beleaguered company.,Business
"Bank customers to lose 'float' time Horace Small knows it's a bad idea to write checks without enough money in the bank to cover them. But with property taxes and car insurance making huge dents in his income, the neighborhood organizer occasionally relies on the quot;float quot; -- the two or three days it takes for checks to clear -- to juggle all of his payments.",Business
Decline hits North American birds The National Audubon Society #39;s State of the Birds report draws on data collected between 1966 and 2003 for 654 American bird species.,Tech
"LIQUID DIET After the startling success of its turkey and gravy-flavoured soda during last year #39;s US holiday season, a Seattle soda company will be serving up green beans and casserole, mashed potatoes and butter, fruitcake and cranberry flavours.",Business
"Sprint, SBC in Wi-Fi roaming pact KANSAS CITY, Mo. - Customers of Sprint Corp. and SBC Communications Inc. will be able to use both companies #39; wireless Internet connections with less hassle under a reciprocal deal announced Friday.",Tech
Storage On A Chip Silicon Image #39;s new lower-cost storage appliance should be more palatable to small and midsize businesses. By Martin J. Garvey.,Tech
Reasons to Like Four Seasons The luxury hotel manager doubles earnings for the second straight quarter.,Business
"Study May ID Source of Vioxx Problem Nov. 11, 2004 -- A private research team claims to have identified a unique action of the painkiller Vioxx, which is independent of its anti-inflammatory action, that might explain why it #39;s linked to heart",Business
"Movie Industry Sues More DVD Chip Makers on Piracy LOS ANGELES (Reuters) - The representative for Hollywood's major movie studios on Monday said its members have sued two microchip makers, alleging they sold their products to makers of equipment that can be used to illegally copy DVDs.",Tech
"Bucks unleash their potential COLUMBUS - Sometimes the best way to deal with bad news is to run from it. Strap on your dancing cleats and fly a little. Maurice Clarett left Buckeye Nation backpedaling and scarlet-faced for more than a week, but Saturday came soon enough.",Sports
Stocks to Watch Monday The maker of Colgate toothpaste and Irish Spring soap warned that earnings for the second half of the year will fall short of earlier forecasts due to high marketing costs.,Business
"Movie studios sue US, European file-sharing #39;parasites #39; LOS ANGELES - Movie studios have expanded their fight against illegal downloading, suing more than 100 US and European-based computer services that transmit movie files across Internet file-sharing networks.",Tech
"The full horror of Ed Wood must be seen to be believed (USATODAY.com) USATODAY.com - Tim Burton's Ed Wood, which earned Martin Landau an Oscar for playing Bela Lugosi, is finally out an DVD today. But what about the real-life oeuvre of writer/director/auteur Edward D. Wood Jr. (1924-1978)?",Tech
"Election Overseers Want Big Win Administrators are hoping that the victor in this year's presidential election will win by a wide margin. A close race, they fear, will result in more charges of voter fraud and demands for recounts. Kim Zetter reports from Washington.",Tech
"Orgeron to finalize deal with Rebels Ed Orgeron, Southern California #39;s assistant head coach and defensive line coach, has agreed to become the new coach at Mississippi, USC athletic department sources have told ESPN.",Sports
"Start-up to use genes to build better chips Can food-poisoning bacteria E. coli make chips better than humans? Start-up says yes, but primordial soup will take time to steep.",Tech
"Toyota, Honda, Nissan Lead Asians to Peak US Share (Update4) Toyota Motor Corp. and Nissan Honda Co. led Asian automakers to a record share of the US market in October as improved quality and fuel efficiency bolstered demand for their newest car and light truck models.",Business
"Q amp;A Dr. Jeffrey M. Drazen on drug trial results The editors of 11 top medical journals shook up the staid world of academic publishing this past week when they decided to stop printing results of drug trials that aren't registered in a central database. Globe biotechnology reporter Jeffrey Krasner spoke with Dr. Jeffrey M. Drazen , editor-in-chief of the New England Journal of Medicine, about how the policy should ...",Business
Intel switches off LCOS TV chip Intel has decided to cancel its project to develop a liquid crystal on silicon (LCOS) chip that would bring down the cost of rear-projection televisions.,Tech
"Cans of turkey luncheon meat recalled International Trading Co., of Houston, is voluntarily recalling about 73,590 additional pounds of turkey lunch meat due to possible underprocessing.",Business
Ask Jeeves Enters Desktop Search Wars The same week Microsoft released a beta version of its desktop search the butler Jeeves has released a beta of their own. The software is for Windows based pcs only and will allow a user to search their,Tech
"New SP2 problems report p2pnet.net News:- An average company using Windows XP will encounter compatibility issues with the SP2 update on 10.3 of its Windows XP-based PCs, says a white paper from Canada #39;s AssetMetrix on-demand IT asset intelligence service.",Tech
"Baseball #39;s image getting Creamed it #39;s the sport that won #39;t die, no matter what. You can have gamblers, psychotic fans, spouses that blab and players who cork.",Sports
"Fans at Ryder Cup Proving to Be Quiet (AP) AP - Midway through Friday's Ryder Cup matches at Oakland Hills, English golf fan Sean Warden began to wonder: Was it tee time, or tea time?",Sports
SIX OF THE BEST FOR MILAN Reigning Italian champions AC Milan handed out a lesson in quality finishing at the San Siro to hit outclassed Fiorentina for six of the best on Sunday afternoon.,Sports
IBM Seeks Settlement of Pension Lawsuit A US District Court Judge ruled last year that Big Blue had violated age-discrimination laws by amending its pension plan in a way that would make older employees accrue retirement benefits at a lower rate than younger workers.,Business
"UPDATE 1-Potlatch to sell \$457.5 mln in assets to Ainsworth Forest products company Potlatch Corp. (PCH.N: Quote, Profile, Research) said on Wednesday it agreed to sell certain plants and assets to Canada-based Ainsworth Lumber Co.",Business
"New Video Shows Kidnapped UN Workers in Afghanistan In a scene eerily similar to the ongoing hostage-takings in Baghdad, three kidnapped United Nations election workers appeared in a new videotape aired Sunday on the al-Jazeera Arabic television station.",Politics
How the British GP was saved The British Grand Prix has been confirmed with a five-year deal between the British Racing Drivers #39; Club - owner of the Silverstone circuit - and F1 chief Bernie Ecclestone.,Sports
Bremer Criticizes Lack of Troops in Iraq The U.S. official said Monday that the United States made two major mistakes: not deploying enough troops and then not containing the violence immediately after the ouster of Saddam Hussein.,Politics
"Google Toolbar Security Warning Google Toolbar Security Warning\\As many of the readers of Search Engine Journal (including myself) probably have the Google Toolbar installed on your machines, we thought that this warning is quite relevant. The Google Toolbar apparently has a security hole which has been posted on SecurityTracker.com. \\It is reported that the ...",Tech
Oil Climbing Back Up After Supply Report LONDON (Reuters) - Oil prices rebounded from seven-week lows on Wednesday as U.S. heating oil stocks fell for an eighth straight week ahead of winter.,Business
"SAP, Infineon unveil RFID management system The new platform is designed to help companies speed the deployment of smart-tag systems and cut the costs of managing both hardware and software components from several suppliers.",Tech
"Harvard wastes no time CAMBRIDGE -- Last year, it took Harvard nearly the entire game to beat Holy Cross, 43-23, as the Crusaders hung tough until the fourth quarter.",Sports
New Comet Now Visible to Naked Eye (SPACE.com) SPACE.com - A comet discovered earlier this year has now moved close enough to be visible without binoculars or telescopes by experienced observers under dark skies. It is expected to put on a modest show this month and into January.,Tech
"U.S. groups accuse China of failing to stop intellectual property abuses (Canadian Press) Canadian Press - BEIJING (AP) - Adding to pressure for China to stop rampant product piracy, two major U.S. business groups complained Thursday that abuses are getting worse and warned that lack of patent and copyright protection is hurting high-tech investment.",Politics
